"professional_id","timestamp","latitude","longitude","trigger_type"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:27:00.546Z","49.427422806932725","32.098139824449525","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:28:06.071Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:28:06.084Z","49.42718687461042","32.0981251643058","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:28:06.095Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:28:06.105Z","49.42718687461042","32.0981251643058","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:28:06.161Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:29:12.060Z","49.427154223259286","32.098123135446436","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:29:12.082Z","49.427154223259286","32.098123135446436","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:29:12.095Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:29:12.104Z","49.427154223259286","32.098123135446436","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:29:12.109Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:30:18.061Z","49.427153202904215","32.09812307204456","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:30:18.079Z","49.427153202904215","32.09812307204456","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:30:18.087Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:30:18.100Z","49.427153202904215","32.09812307204456","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:30:18.107Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:31:23.994Z","49.42715317101896","32.0981230700633","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:31:24.014Z","49.42715317101896","32.0981230700633","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:31:24.029Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:31:24.037Z","49.42715317101896","32.0981230700633","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:31:24.043Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:32:30.028Z","49.4271531699996","32.098123069999964","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:32:30.049Z","49.4271531699996","32.098123069999964","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:32:30.063Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:32:30.072Z","49.4271531699996","32.098123069999964","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:32:30.080Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:33:35.844Z","49.42722863874471","32.09864397500038","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:33:35.865Z","49.42722863874471","32.09864397500038","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:33:35.874Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:33:35.888Z","49.42722863874471","32.09864397500038","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:33:35.898Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:34:41.841Z","49.427239083078284","32.09871606453246","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:34:41.862Z","49.427239083078284","32.09871606453246","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:34:41.878Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:34:41.886Z","49.427239083078284","32.09871606453246","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:34:41.899Z","49.42989338652221","32.09829333909222","distance"
